geek_rating,complexity,min_players,max_players,min_time,max_time,min_suggested_age,publisher_freq,min_time_was_missing,max_time_was_missing,min_suggested_age_was_missing,cat_Abstract Strategy,cat_Action,cat_Adventure,cat_Ancient,cat_Animals,cat_Bluffing,cat_Card Game,cat_Children's Game,cat_City Building,cat_Civilization,cat_Deduction,cat_Dexterity,cat_Dice,cat_Economic,cat_Exploration,cat_Fantasy,cat_Fighting,cat_Horror,cat_Humor,cat_Medieval,cat_Miniatures,cat_Movies,cat_Mythology,cat_Nautical,cat_Negotiation,cat_Novel-based,cat_Party Game,cat_Political,cat_Print & Play,cat_Puzzle,cat_Racing,cat_Radio theme,cat_Real-time,cat_Science Fiction,cat_Sports,cat_TV,cat_Territory Building,cat_Transportation,cat_Wargame,cat_World War II,mec_Action Point Allowance System,mec_Action Points,mec_Area Control,mec_Area Influence,mec_Area Majority,mec_Area Movement,mec_Auction/Bidding,mec_Battle Card Driven,mec_Campaign,mec_Campaign Game,mec_Card Drafting,mec_Co-operative Play,mec_Cooperative Game,mec_Deck,"mec_Deck, Bag, and Pool Building",mec_Dice Rolling,mec_End Game Bonuses,mec_Grid Movement,mec_Hand Management,mec_Hex-and-Counter,mec_Hexagon Grid,mec_Influence,mec_Memory,mec_Mission,mec_Modular Board,mec_Open Drafting,mec_Partnerships,mec_Pattern Building,mec_Pattern Recognition,mec_Pick-up and Deliver,mec_Player Elimination,mec_Point to Point Movement,mec_Pool Building,mec_Press Your Luck,mec_Push Your Luck,mec_Role Playing,mec_Roll,mec_Route/Network Building,mec_Scenario,mec_Secret Unit Deployment,mec_Set Collection,mec_Simulation,mec_Simultaneous Action Selection,mec_Solitaire Game,mec_Solo,mec_Spin and Move,mec_Storytelling,mec_Take That,mec_Tile Placement,mec_Trading,mec_Variable Phase Order,mec_Variable Player Powers,mec_Variable Set-up,mec_Voting,mec_Worker Placement,desc_topic_0,desc_topic_1,desc_topic_2,desc_topic_3,desc_topic_4,desc_topic_5,desc_topic_6,desc_topic_7,desc_topic_8,desc_topic_9,desc_topic_10,desc_topic_11,desc_topic_12,desc_topic_13,desc_topic_14,desc_topic_15,desc_topic_16,desc_topic_17,desc_topic_18,desc_topic_19,desc_topic_20,desc_topic_21,desc_topic_22,desc_topic_23,desc_topic_24,desc_topic_25,desc_topic_26,desc_topic_27,desc_topic_28,desc_topic_29,desc_topic_30,desc_topic_31,desc_topic_32,desc_topic_33,desc_topic_34,desc_topic_35,desc_topic_36,desc_topic_37,desc_topic_38,desc_topic_39,desc_topic_40,desc_topic_41,desc_topic_42,desc_topic_43,desc_topic_44,desc_topic_45,desc_topic_46,desc_topic_47,desc_topic_48,desc_topic_49,desc_topic_50,desc_topic_51,desc_topic_52
5.499,2.54,2,2,15,15,10,0.0009560229445506692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14752780310988234,0.01507060696814127,0.05466553703937819,0.06032110725683113,-0.0012274983662729842,0.065512177494191,-0.07545110233424425,-0.05943611168817419,0.01279628376377982,0.031521167661946736,-0.017259254921719657,-0.07773709130618033,0.06149701179122752,-0.011370624139347689,0.07172791426900281,-0.022106030099225765,-0.0001546263222535818,0.0053850096401648236,-0.05908370273925639,-0.00026728879921572764,0.01920598808162565,-0.07681291265881704,-0.07173637171726051,0.025093337359998767,0.032031561449946414,0.037926009426875136,-0.03563331446781555,-0.09602694051381695,-0.07418006511943136,-0.08262855829280315,-0.0033399851355702744,-0.0006856048763771509,-0.12538532614091855,0.08885259267645133,0.033950155525353874,-0.05915134307293692,0.007857159369981936,-0.1517224361962775,0.05283298073924396,0.029253302812364258,-0.04040211990158573,-0.028002994399250577,0.06129398715719654,-0.03163175261932982,-0.04363921650678096,0.037208395402551046,0.10163057474192067,-0.04901294596345796,-0.014464077743317282,-0.02948030273888092,-0.014743760523967057,0.008693682169148195,0.009402703709111847
5.499,2.15,2,4,60,60,10,0.0005975143403441683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.149129181380183,0.015871091812034246,0.05687312173763686,-0.02157833530309824,-0.030337507949993733,0.010792523932279639,-0.022472486071208022,-0.02496551077226024,0.10902950019261122,-0.02385491803321485,0.05641071409520061,0.03573673328843824,-0.003913848568414853,-0.018497776519366984,0.009899099200346607,0.017055542202999457,-0.054607971851525224,-0.06420602934720986,-0.11864688455790437,-0.11224637921014674,-0.028852989740481724,-0.020597442833823074,-0.027516990174844113,-0.07502238029608557,-0.023943822568737196,-0.06130956245999389,0.07266518214814673,0.05165620738749566,0.09327862821679347,0.014927540421289166,-0.04441724672996887,-0.012263172846657738,-0.05171991434351603,-0.027422288189056024,0.014255969169009616,-0.013552120207409951,0.03727714552405371,0.059349784610325376,0.03323405765479721,-0.013622772881930428,0.049520923987742306,-0.007803196964352091,-0.014770396800421932,0.0012489508554185498,-0.05062319421176003,0.04784670662187878,-0.024163218464287442,-0.0016288053673181406,-0.019517353090389763,-0.029529180990278403,0.011888371410797679,-0.01474467605458669,-0.03159743359124708
5.499,1.0,3,6,30,30,8,0.004182600382409178,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3524717617942209,-0.15069960547060374,-0.23600282499104883,-0.09422084502273147,-0.028992657874576583,-0.03621064970069523,0.04718392734418826,0.00852539048586774,-0.0059797772913731265,0.0065936046749663,-0.05273003352847055,0.0065821705687020265,-0.004645308609890083,-0.03418302339826748,-0.006041282271962176,-0.015683657869818755,0.05301978370902884,-0.013369148240603994,-0.010157009961527365,0.02185490052318005,0.014293006489971638,0.03594618628873319,0.019845144470170384,0.05068190034412556,-0.025758523509266176,-0.0112542151696138,0.06633298388028783,-0.0375646972192179,-0.028358590711451012,0.009095914951955565,0.08030934222593822,0.0402086326474682,0.025178191382178996,0.03900160162163902,-0.010453872116443448,0.040898647254441624,0.005983439755898969,0.042820361082964796,0.0010418725306415373,0.008395040423110763,0.043506928755112785,-0.019507013562565578,-0.019456789671342033,-0.052972763872638,0.01631979998676427,-0.046740518613299364,0.020600464642412365,-0.011672479017373408,0.03873576588170622,0.03476210000924012,-0.030694360188734962,-0.009091079971667112,0.030397485701398594
5.499,1.54,2,4,30,60,8,0.009560229445506692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14483614326207644,0.025753106422781304,0.08912492501167722,0.03286005302740597,0.040743921384556174,0.06310546126496303,-0.000248864002546778,0.012857606805675001,0.050423164363163596,-0.06656254503296108,0.010204919197701114,-0.060037836949661895,-0.07507722996932764,-0.026263224319546526,-0.03536750758826046,-0.10263048565126706,-0.04303846466696464,-0.0034245939776386953,0.004570866197035051,-0.0942654679023439,0.05432440784814507,-0.01506801902601393,-0.05448498089996352,-0.018743334684879126,0.011975556530130537,0.02757570417595857,0.09811851538705754,-0.044807769710816465,-0.03659302413797607,0.05135172106173618,0.00566121556788844,-0.02019730760070999,0.1147526829485379,0.00994708696469616,0.003352443843390847,-0.15824822132982183,-0.10951915049894764,-0.07375193384537179,-0.07873714769880824,0.00527477900882998,-0.05003730154221442,0.09317190604228706,0.06592976497944666,-0.038814426584394865,0.05438991636714666,-0.01796557750703735,0.05644626554794636,0.03548636642261351,-0.040105385875463716,0.05771277577275002,0.041400110662895596,-0.03708536993459446,-0.006795023715154467
5.499,2.0,2,5,60,60,13,0.002390057361376673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10800898955769937,-0.0037856906170493014,0.021509108972268497,0.021312425640734385,0.014239823803959774,0.028222525313063785,-0.011428973047156303,-0.0032000650588366337,0.004342102980272199,0.007753370293531565,0.0018516657341123971,-0.018189694812407616,-0.009922315346757533,-0.012047541043265669,-0.016112966446966255,-0.0033999282130903496,-0.010085154746235628,-0.008026654750888283,0.012721265719332343,0.019961131558577098,-0.032420462887392316,-0.021450546956351086,-0.03423932751845376,0.017342025791318674,0.0048609839935016864,-0.004110176681876059,-0.010526345418830439,0.03334143293984379,0.005156339495348269,0.010867271708253358,-0.06174804663547104,0.006337917017201273,0.0049439865800095135,-0.002023665780126082,0.006417493360665488,0.03640364401168475,0.012714324896661803,0.011870854928275247,0.0054509278258494985,0.0234846282187603,-0.03760927088066007,0.021746574537931385,0.01738257956782709,0.0454102703043307,0.031173263696013254,-0.024370818588840305,0.055897963173972776,0.023623949240157503,-0.025140577732549803,-0.04571610193695331,0.006407874738697529,0.04788312646996525,-0.009306428441652258
5.499,1.5,2,4,20,20,8,0.0033460803059273425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11871435148390778,0.011495153749510134,-0.015701927462947806,0.06560030088493347,-0.02357877119155246,0.0624599530937945,-0.047949549978321446,-0.017839410591623937,0.020978687282919302,-0.017651617677922837,0.014993904546570076,-0.062484172183189815,0.0014642434875414764,-0.012062462010909691,-0.0672346465073031,0.02728102198023197,-0.060961978831186994,-0.005268044893356519,0.004762291263873226,-0.0067272632101812125,-0.12917755821253837,-0.01608971662234455,0.061170112353387714,0.020789687167908598,0.16297343942390083,0.30081255271083457,0.06381177960694769,-0.05694904280371049,-0.06075771129613338,-0.030283114568659543,0.001631698420539252,0.018393987001337594,-0.10313761775010626,-0.06563930032802921,-0.06911111963718246,0.039654542912017074,0.040228391583748385,0.045159581391449384,0.04594338158396864,0.021694691931499525,0.019175911846009044,0.043955579646893776,0.010580875325091539,-0.002242539767553428,-0.07446097914615413,0.045707462425463245,0.03612364477972885,0.002246672884627167,-0.04545271977048601,-0.021562606271756046,-0.02916407520082199,-0.02718004602427105,-0.009990285010441066
5.499,1.45,2,5,5,5,8,0.0017925430210325047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2963930351288506,-0.06545978601483371,-0.13747079145379693,0.059430313022091015,-0.03825425563282803,0.08055503355591916,-0.09384136783358067,-0.025772595298569803,-0.009922678458601494,0.022084355463986724,-0.024148640190356625,-0.06940882515420553,0.05055789781698368,0.11679459353288107,-0.12570577053835777,0.08932882886034577,-0.048286345774451955,0.06076081441158412,0.07234897502678138,-0.12115778145109872,0.06658609276007652,-0.09088037134875397,-0.03080307528476796,-0.0414416359535995,-0.0078288940780698,0.028958795307324092,0.026322356610854154,0.004971676677169319,0.037019950489419605,0.07027758569556898,-0.008254729430083534,-0.0032741011802328085,0.03443054523553331,-0.02204918122811256,0.02900541572620077,-0.0356525904468231,-0.0019238386773943168,0.03913796958719144,0.010155442171726403,0.0369523897902955,0.012937745008866311,0.044748421701375295,0.01964475135416891,0.05893340916716029,0.01303994933206293,-0.002592797525024117,0.022468238794730026,-0.008706544912867284,-0.07535639190392185,0.08537350901954353,0.050703652358840855,-0.03155228786611399,-0.05402139289358237
5.499,1.16,1,1,10,10,8,0.0002390057361376673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2642460746971897,0.07383588632363332,0.14687944689037855,0.5480102483208389,-0.03893986061993448,-0.3613582275337901,0.24806832698848907,0.13736825002639463,-0.044910522886270274,-0.04430982940095364,-0.12438606657716489,-0.10786206896664086,0.18639139035668797,0.3429539063724999,-0.017116876221576968,0.10353579508528528,-0.05490256518653964,0.02893913450294522,0.069674646597788,-0.1430598535385693,-0.03066969122572558,-0.04659463399501445,-0.013647159788743854,0.026284457831075674,-0.05717562046650292,0.00665268770510951,0.06256271897545108,-0.021573524992117177,0.09506968159747217,0.07060561994261598,0.02998113058964449,-0.049347373018717146,0.03864104904200949,-0.04650579901852099,-0.029747454503705965,0.05228261738371317,0.030930566606229674,0.026465806332725696,-0.009186538768173002,-0.03609624920056492,-0.006766519954259309,-0.05753979122207581,-0.031935011219942425,-0.0349913348865787,0.004313287755847925,-0.0075687794199432445,-0.02970001304053354,-0.030575510684444834,0.005407789033189138,-0.02604001623985474,0.009336648485517976,-0.05804456219789704,-0.03087633805766274
5.499,1.0,2,2,5,5,14,0.0009560229445506692,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20566591050821217,0.014504735426068229,0.03475261262230335,0.178017331884044,0.0014547124500586717,-0.06651895913095097,0.0037122504081917823,-0.00547443182798295,-0.013285144007498964,-0.02867836249141671,-0.05351836892280024,0.022875587757681226,-0.030277205527452836,-0.0225427600882128,-0.05643996422113758,0.015539885747737075,-0.035924632080080864,0.014383261830792936,-0.00925884128269366,0.04473174309608523,-0.002706380763488629,-0.030052116530203957,0.011975794742065678,-0.035758606991597885,-0.04230256964750433,-0.014050055947069396,0.017920497499563107,0.008509492504019145,0.0035978358392432202,-0.003120209653696293,0.07057215587643705,0.0014075803919309606,-0.007923706357332883,-0.005808703627062813,0.015066515916889286,-0.019076079589741536,-0.031373435589237386,-0.015813600979717256,-0.001959915014435498,-0.0005203864024832287,-0.002115189532542364,-0.004010741585085926,-0.006112157219590078,-0.015575946723062582,0.045873813399297914,-0.013166024848073145,0.015353474690723573,-0.014615769730648218,-0.002789194760960519,0.049857484076325106,-0.02558400223966974,0.012033071808773598,0.039159353514196506
5.499,1.45,2,6,15,15,7,0.00011950286806883365,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5746025850558188,-0.1595813881817332,-0.1748409075636362,-0.12118564854741697,0.021861877887398167,-0.03517083514466015,0.05841445711307766,0.08362549096923869,0.02902300628232224,0.02718286818842919,-0.2418135039565614,-0.04117499447061879,0.04634733513251101,-0.04339785901964009,0.0018276696468194449,-0.009453312947410399,0.06177080364831901,-0.0008689484027744128,-0.024834390185676312,0.0313470586117033,-0.01926404540143555,0.06313052727611213,0.01692026091279457,0.029191965497922655,-0.06041559250063794,-0.028307251245286612,0.07581685625623849,0.017942287122289197,-0.0006711781078229537,0.034082290905296124,0.02866457199645685,-0.006039429645381405,0.030383935658529444,-0.03083538349034984,0.020458387196184695,0.012962744571581733,-0.00039659134665171337,0.005452836116839732,-0.009286480296549752,-0.01645527093881716,0.02144834263968962,-0.023389745952889528,-0.017540385422801702,-0.02288185791903528,0.0009209408375662756,0.005195864236265045,0.018048274961464078,0.007894396205471296,0.013441449866183102,0.0011023889028077755,-0.011370476338952534,-0.016119808512461288,0.00848788254989497
5.499,1.13,2,10,30,30,8,0.00011950286806883365,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2836993434561796,-0.11304439363102073,-0.12062823454120158,-0.08973540664584977,-0.024877922923610237,-0.06825076757423208,0.04102730794904068,-0.0005652343807757544,0.0027674114973621497,0.04835589995893326,0.011399959093844215,-0.021256298509593898,0.018543276203277795,0.016827171213746835,0.03455623932759476,-0.06400218169142385,-0.029723419252932162,0.015074994047080521,-0.024818677991434713,0.0729692183810007,-0.0589223133281638,-0.04248974545748325,-0.04808268141534123,-0.0012446288493876928,-0.012458086268198592,0.02223672411190267,-0.0653572396444682,0.022382329098413367,0.030531546476332563,0.01771501173081943,-0.019885658919564345,-0.022666241333565533,0.020878645486124055,-0.012474803457599893,0.014201557846190987,-0.013121670009425941,-0.02236036863275745,-0.00916613981409045,-0.001969872397490333,-0.012055835346982641,0.009064734646044244,-0.014718844086574544,0.005016918347101532,-0.009435739148283948,-0.03156768244385171,0.03544270788927303,-0.005756830582707824,-0.03566794555025472,0.022824578524148643,0.012720698571813235,-0.038019794764478365,0.018007526401923307,0.012406372235844265
5.499,2.05,2,8,30,90,8,0.0035850860420650094,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2504768254085874,-0.026156708455500322,0.07301540006230035,-0.03868086255651891,0.021665659310601885,-0.023422825289853635,0.046311019878883794,0.031385520819208736,-0.06423236667683041,-0.06121199021220654,-0.010847757796751442,-0.02703359034993052,-0.03243673007420306,-0.031181222606147745,0.022658611357580398,0.0493401036819527,0.025938201941140753,-0.034695730639403295,-0.003225950015799541,-0.019220882627004676,-0.004040527266819294,-0.009702499492560976,-0.05202846635007611,0.007251264379063254,-0.049554615670712315,0.026356154617547374,-0.03406574705016811,-0.02302584067357144,-0.012248690077264077,-0.0033701049214783555,0.01700208625730782,0.003475874241843905,0.01976884162301018,0.004468007488670706,-0.0261453768918909,-0.007387466088051734,-0.05472378676943046,-0.012421650123451448,-0.03406891546743414,0.025071095167878015,0.014018945289690382,-0.01108053521380926,0.032655730698498586,0.027751976825713065,0.01848993267990066,-0.024232875794648993,0.015504999494649502,-0.01647375416833551,-0.027879677188118547,-0.0006177075506656219,0.0016530822345136394,-0.041349555040477284,-0.02573655258234806
5.499,1.64,3,7,45,45,10,0.0008365200764818356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12277747460626112,0.0711240284643834,0.03749341074927899,-0.007754537865315327,-0.05466509544511111,0.059443764735543955,-0.06762957788728072,-0.017080829497578186,0.0462427129875182,-0.0485724081056514,-0.05530131354226642,0.039852080925464904,-0.10808258750365314,-0.023404170141058687,-0.055932501097299796,-0.034095298076271215,-0.11975995298469413,0.005240034255173245,0.00799690574682366,-0.0320670605616362,0.058070379497270036,0.029051755404375705,0.0772629912970832,0.14339836860139812,-0.11751431194123246,0.008279546046496567,-0.08251798465571578,0.045652241653948746,0.06449427436793873,-0.2232353163086114,0.032148032757030647,-0.036899015777769884,0.18546978862328392,0.21156553286168553,-0.2122735552494378,0.0011768226871893446,0.028980160144704024,-0.07724502274505386,-0.12602402485433672,-0.08939388291106767,0.008522570000010365,0.04383664740939414,0.06582977205921202,0.11739558829170242,-0.029055549409911133,0.25131671246758414,-0.11606595750801439,-0.019735058797649606,-0.059690255855554986,0.024596779378828176,-0.0671854599570593,0.0008784375183313285,0.032636241812878414
5.499,1.11,4,8,30,30,12,0.006333652007648184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.320510716108035,-0.08554244105095835,-0.11676484069273942,-0.06798497311386158,0.03499604171177983,-0.029782374754476964,0.04002696778215804,0.1221930999924278,0.008491571233384985,0.04471192358551414,-0.07635374582444764,0.0032800676495981715,0.007581188210982807,-0.08009622294722284,-0.004757051326279682,-0.006880169868469974,0.04297412659124077,-0.0032822599428508673,-0.011030396353292515,-0.017422592858618625,0.026184297213883607,-0.03354112449132869,0.018623091813452827,-0.019467231466872015,-0.023626838198802153,0.0067198850799585815,0.017872021164333056,-0.03409139785399875,0.03748101504443646,0.006977731877313438,0.05555994052935998,-0.026830840520509457,0.02391906937324656,0.0209441905004749,-0.0355467124498843,0.0695281707919552,0.02581179009029492,-0.05248964304781335,-0.02468759191286365,0.0021155052824880774,-0.03770811339405642,0.01233623859138434,-0.008570165935187238,-0.007944279046932338,0.004849850016151825,-0.01368031479730028,-0.00812883364422669,-0.049148099593232714,0.0019536152896434448,-0.05178361963342217,-0.029087537885128537,-0.016347252288612838,-0.03424629190552282
5.499,1.71,2,4,40,40,10,0.0019120458891013384,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14876848822734337,0.03957696593366562,0.1280895827631257,-0.07902269812099212,-0.08590961393860233,0.004274823991029286,0.005011992247274324,0.017465582691350453,-0.07902274746442733,-0.02124491770062243,-0.02731469251100137,0.008649206758514704,0.0049361073242581485,-0.002712053503589512,-0.020810808393529327,-0.0017114159886131583,-0.03924042766192639,-0.0025940758548778165,0.045830087770484064,-0.004438825298983381,-0.003951398648194437,0.07145607665011049,0.06789184971994712,-0.027509662391236905,0.13474282762880177,0.023528816247053785,0.10373274132808785,-0.027410152776305204,0.0792847408152559,0.013096258495159666,0.008637474794851135,0.03588679262167509,-0.046535578578046945,0.01919956479410384,0.15626733209842625,0.043154705447427465,0.022874637177069813,-0.04905134897310251,-0.0470441149347869,-0.07316077545391161,-0.04032213001198056,-0.05448632916971247,-0.033375548343153344,-0.02847402625722719,-0.03160762293019666,0.0010985156127432964,-0.10352398759288373,0.10263111350496887,-0.0915525055247705,0.05143775495090107,0.11355494035284686,0.010969594492562813,0.12403545446070142
5.499,1.0,2,4,30,30,8,0.004182600382409178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1650672943313702,-0.002747938868751488,-0.006180705825244518,0.10801008599075665,0.04266865757143649,0.10428156962423127,-0.13938274790049116,-0.08807759289204499,-0.04798593081564019,0.04197836204337808,0.0378472744702808,-0.09644621166313412,0.08475884750484683,-0.004499456442483501,0.1449403034455816,-0.03927455236372825,0.025740679615866617,-0.02226775000836609,-0.08518167966336308,0.1082372085425135,-0.03864548251478409,-0.09306257913626322,0.02210769615387459,-0.01712272248032149,0.038541186986679764,-0.011067721999379809,-0.03943938729297108,-0.010418731819058754,-0.004865971852439138,0.013281698715071281,0.05551639234347206,-0.01588968869954264,0.02054731795660676,0.0314689069278403,-0.04589712736183976,0.02360906397292657,0.05387939050409595,-0.04516322921030275,-0.047800057820020385,0.059463083893460784,-0.06951258492250578,0.023982065232873086,-0.04103833323424127,-0.022271530782474406,0.009246344613754402,-0.07936254237982875,-0.07090143738263203,-0.04612758262133669,-0.04808436885808317,-0.10574640836849569,0.11908286643926276,-0.07379857229384004,0.018075654301569627
5.499,2.17,2,6,60,60,16,0.00011950286806883365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.13799690205789367,0.06461737031695283,0.08160853402942381,-0.030277159748079856,-0.07993276402724668,0.04409451467129396,0.005588720889847084,0.04501475802415838,-0.09991221907065476,-0.14422568154846274,-0.026973329706350076,-0.026169874368968855,-0.06033241072644125,-0.022439418954956384,0.01563670762129494,0.12312692935691083,-0.009559589878397062,-0.07614027659684006,-0.039432261535832666,-0.005469430805511647,0.008856520428389957,-0.030141375331034066,0.014729787094362084,-0.004120477118972112,-0.07274210488478704,-0.008486831176104674,-0.10484485202594923,-0.03733224128439725,-0.10506098752457585,-0.04211937103886039,-0.059150148223178683,0.08621321984221242,0.014770006771745293,0.028021387970372402,0.014681859324317694,0.06728071593905205,0.009872788281438699,0.03952411403508297,-0.05697808198732618,0.019397923831932163,-0.04511724768314589,-0.03849268403146516,-0.04519267894286098,0.04866637125955395,0.05373486863894231,0.057570032963591575,0.05015047495390007,0.02028086872236954,-0.04160755952390956,-0.0003532691762822965,-0.007118184817091826,0.042530005426601625,-0.03203075500347106
